ID,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,Chromopainter4,Country,Class_big,Class_small
HEL_CA5112AA_AS,0.0136493,0.0019523,0.00376054,0.00224492,-0.00303396,-0.00127219,-0.0016406,-0.00651691,-0.00597843,-0.00766007,-0.00796339,4.43358e-05,-0.00165181,0.00206481,-0.00331781,-0.00304088,-0.0109733,0.00554312,-0.00369809,0.0116859,hspLAEAChinaS,Japan,East_Asia,East_Asia_Japan
HEL_CA5102AA_AS,0.0131607,0.00245724,0.00194846,0.00191133,-0.00433352,-0.00202717,0.00191377,-0.00652688,-0.00643667,-0.00649592,-0.00356294,-0.00431033,-0.00184642,-0.000141302,-0.00136453,-0.000832456,-0.00378097,0.00400463,-0.0013057,0.0119026,hspLAEAChinaS,Japan,East_Asia,East_Asia_Japan
HEL_CA6217AA_AS,0.012289,0.00196706,0.00236932,0.00294819,-0.00515216,-0.0014095,0.00125499,-0.00392627,-0.00873281,-0.00579063,-0.00437836,0.00156473,0.00114853,-0.0017474,-0.00464996,0.00517132,-0.00704315,0.00951129,0.00127617,0.00969628,hspLAEAChinaS,Japan,East_Asia,East_Asia_Japan
HEL_BA9319AA_AS,0.0136209,0.00278597,0.00326227,0.00288703,-0.00513189,-0.00126625,0.000342896,-0.00590909,-0.00441117,-0.00687843,-0.00312456,0.00934258,0.00803924,0.00321238,-0.00431853,-0.00115719,-0.0174287,0.0049912,-0.00597431,0.0178946,hspLAEAChinaS,Japan,East_Asia,East_Asia_Japan
HEL_CA5092AA_AS,0.0126388,0.00183291,0.00305671,0.00235358,-0.00493985,-0.00156745,0.0019971,-0.00771459,-0.00508172,-0.00312267,-0.00168531,-0.00556623,0.0039437,0.00131877,-0.000559891,-0.00153547,-0.0074084,0.00462783,-0.000760662,0.0135527,hspLAEAChinaS,Japan,East_Asia,East_Asia_Japan
HEL_CA6747AA_AS,0.0134588,0.00205762,0.00327282,0.00235309,-0.00419694,-0.000749437,0.000196687,-0.00546342,-0.00170405,-0.00211623,-0.00276679,0.00540663,0.00718338,0.00321662,-0.00309078,0.000771814,-0.0128897,0.00408688,-0.00498746,0.00803089,hspLAEAChinaS,Japan,East_Asia,East_Asia_Japan
HEL_CA5303AA_AS,0.0124554,0.000727665,0.00205954,0.00174137,-0.00172394,-0.000880611,-0.00143018,-0.00453624,-0.0052788,-0.00979305,-0.00349014,0.000157073,0.0014652,0.0024139,-0.00360914,-0.00336309,-0.00623035,0.00221746,-0.00467039,0.00528757,hspLAEAChinaS,Japan,East_Asia,East_Asia_Japan
HEL_CA5297AA_AS,0.0132285,0.00254683,0.00302405,0.0031753,-0.00529969,-0.00125356,0.00294296,-0.00692666,-0.00581368,-0.00266453,-0.00747417,-0.0060244,0.00296018,0.00531636,-0.00266729,-0.00226669,-0.0148342,0.00856172,-0.00355873,0.0141308,hspLAEAChinaS,Japan,East_Asia,East_Asia_Japan
HEL_CA6223AA_AS,0.0127676,0.00110888,0.00238974,0.00338312,-0.00501761,-0.000758697,0.000713188,-0.00115518,-0.010257,-0.00803466,-0.00783231,0.000250377,-0.00192597,-0.00243649,-0.0047711,0.00364284,-0.00708691,0.00953653,-0.000242273,0.0158486,hspLAEAChinaS,Japan,East_Asia,East_Asia_Japan
HEL_CA6189AA_AS,0.0136206,0.00264954,0.00325802,0.00284375,-0.00281234,0.000305157,-0.000451574,-0.000852449,-0.00967829,-0.0130065,-0.0103367,0.00192541,-0.00814527,-0.000545717,-0.00030344,-0.00137936,-0.00288203,0.00255069,0.00281201,-0.000683525,hspLAEAChinaS,Japan,East_Asia,East_Asia_Japan
HEL_CA4631AA_AS,0.0134975,0.00353371,0.00347753,0.00142674,-0.00351481,-0.00160544,0.00225977,-0.00670185,-0.00416745,-0.00774371,-0.0111901,-0.00114844,-0.00209047,0.00271341,-0.00197567,-0.00373492,-0.00427767,0.0033837,-0.00126334,0.00444901,hspLAEAChinaS,Japan,East_Asia,East_Asia_Japan
HEL_CA6167AA_AS,0.0125768,0.00201093,0.00272711,0.00319278,-0.00440317,-0.00114402,0.000783737,-0.00332145,-0.00822258,-0.00786697,-0.00555224,-0.000727183,-0.00173984,-0.000541115,-0.00275562,0.00180014,-0.007545,0.00856945,-0.00110231,0.00915252,hspLAEAChinaS,Japan,East_Asia,East_Asia_Japan
HEL_CA6193AA_AS,0.0134163,0.00293165,0.00379822,0.00132006,-0.00543709,-0.00156567,0.00110119,-0.00551275,-0.00639476,-0.00773911,-0.0099059,-0.00122794,-0.00584175,0.00151531,-0.000476639,-0.000536004,-0.00356474,0.0055058,0.0038011,0.00261562,hspLAEAChinaS,Japan,East_Asia,East_Asia_Japan
HEL_CA6165AA_AS,0.0126366,0.00207586,0.00334058,0.00270966,-0.00598548,-0.000157874,0.000879495,-0.00587609,-0.00642344,-0.00662821,-0.00810832,0.00318681,0.0037323,0.00139467,-0.00357143,-0.00122939,-0.00940976,0.00463055,-0.0024962,0.00996859,hspLAEAChinaS,Japan,East_Asia,East_Asia_Japan
HEL_CA6172AA_AS,0.012793,0.00193437,0.00292546,0.0028397,-0.00515047,-0.000187459,0.000884308,-0.00454532,-0.00594789,-0.00711499,-0.0086064,0.00313407,0.00272234,0.000595565,-0.00138434,-0.00326932,-0.00632611,0.00399982,-0.00437713,0.00604184,hspLAEAChinaS,Japan,East_Asia,East_Asia_Japan
HEL_CA4632AA_AS,0.0117003,0.00117335,0.00240065,0.00383429,-0.00558188,-0.00119625,0.00319371,-0.00495823,-0.00695971,-0.0053179,-0.00400123,-0.000636725,0.0044113,-0.00304708,-0.00214491,0.00556064,-0.0131151,0.0148664,-0.00117828,0.0172313,hspLAEAChinaS,Japan,East_Asia,East_Asia_Japan
HEL_CA6191AA_AS,0.0135554,0.00253766,0.00213706,0.00209894,-0.00559439,-0.00124367,0.00284681,-0.0102452,-0.00228674,0.00160789,-0.00345198,0.00511074,0.0118912,0.00405244,-0.00280072,-0.00107308,-0.0168597,0.00708805,-0.00502027,0.0145369,hspLAEAChinaS,Japan,East_Asia,East_Asia_Japan
HEL_CA4613AA_AS,0.0137989,0.00279217,0.00263622,0.00249305,-0.00403445,-0.00121687,-0.000968337,-0.00539378,-0.0105234,-0.00997943,-0.0113406,0.00271521,-0.00446055,0.0023721,-0.00349574,-0.00270414,-0.00768387,0.00212495,-0.00296039,0.00159981,hspLAEAChinaS,Japan,East_Asia,East_Asia_Japan
HEL_CA0594AA_AS,0.0132524,0.00257511,0.00326891,0.00201079,-0.00376727,-0.00123793,0.00175918,-0.00640778,-0.00638462,-0.00767748,-0.00774337,-0.00352064,0.000318222,0.00554409,-0.00247366,-0.0045563,-0.00686189,0.00313088,-0.00227373,0.00501845,hspLAEAChinaS,Japan,East_Asia,East_Asia_Japan
HEL_CA0600AA_AS,0.012076,0.00294298,0.0045968,0.00221733,-0.00540121,-0.000184691,0.000984832,-0.00682728,-0.00592937,-0.0011161,-0.00248042,0.00220796,0.00599686,0.00337184,-0.00277894,-0.00352895,-0.0120174,0.00441705,-0.00445788,0.0110591,hspLAEAChinaS,Japan,East_Asia,East_Asia_Japan
GCA_018328145.1,0.0130154,0.00151223,0.00300338,0.00170038,-0.00439409,-0.000990397,0.00207106,-0.00868103,-0.00436822,-0.00211138,-0.00379339,-0.00661049,0.00290249,0.00639942,-0.00283694,-0.00351078,-0.0115315,0.00581606,0.00140081,0.0116691,hspLAEAChinaS,Japan,East_Asia,East_Asia_Japan
GCA_018327985.1,0.0137203,0.00262274,0.00345566,0.00224518,-0.00537918,-0.00260261,0.00228032,-0.00835326,-0.00491095,-0.00271892,-0.00254958,-0.00121131,0.00415859,0.00469991,-0.00107742,-0.000440731,-0.009796,0.0046223,-0.00118123,0.0109994,hspLAEAChinaS,Japan,East_Asia,East_Asia_Japan
HEL_AA0103AA_AS,0.0140176,0.00313654,0.003374,0.00242296,-0.00301932,-0.000681303,-0.00155253,-0.00184798,-0.0114109,-0.0100379,-0.0142388,0.00174939,-0.0139349,0.00023994,-0.0013205,-0.00191322,0.00454242,0.000792674,4.98721e-05,-0.00310395,hspLAEAJapan,Japan,East_Asia,East_Asia_Japan
HEL_BA9902AA_AS,0.0144704,0.00314746,0.00409901,0.00305499,-0.00120917,8.03726e-05,-0.00454647,0.00243608,-0.0196018,-0.0264824,-0.0288766,0.0154118,-0.0273129,-0.0080866,-0.00280103,0.000801114,0.0190935,-0.00647972,-0.000109166,-0.0268405,hspLAEAJapan,Japan,East_Asia,East_Asia_Japan
HEL_BA9900AA_AS,0.0141059,0.00339363,0.00309092,0.00311374,0.000739688,-0.000219823,-0.00204617,0.00200157,-0.0150079,-0.0214294,-0.0177137,0.0100325,-0.0183341,-0.00536113,-0.00106098,-0.00252736,0.0105433,-0.00369759,0.000886506,-0.0119111,hspLAEAJapan,Japan,East_Asia,East_Asia_Japan
HEL_AA0180AA_AS,0.0137764,0.00324382,0.00407212,0.003194,-0.00123208,0.00042839,-0.0041731,0.00315956,-0.0149932,-0.0195509,-0.0171363,0.00735345,-0.0192482,-0.00733159,-0.00233144,0.00207144,0.0112235,-0.00291695,0.000918553,-0.0128263,hspLAEAJapan,Japan,East_Asia,East_Asia_Japan
HEL_AA0249AA_AS,0.0139889,0.00309734,0.00361552,0.00201396,-0.000277928,0.000403167,-0.00289512,0.000438337,-0.0134022,-0.0193694,-0.0163441,0.00454085,-0.0196738,-0.00205662,-0.00113355,-0.00166475,0.00985172,-0.00117081,0.00280959,-0.0115848,hspLAEAJapan,Japan,East_Asia,East_Asia_Japan
HEL_AA0178AA_AS,0.0140604,0.0030497,0.00359981,0.00388123,-0.00130116,-0.000225632,-0.0034622,0.000357125,-0.0151194,-0.016426,-0.0199209,0.00991441,-0.0185929,-0.0050315,-0.00125089,9.04441e-05,0.010028,-6.13175e-05,0.000840079,-0.0111305,hspLAEAJapan,Japan,East_Asia,East_Asia_Japan
HEL_AA0173AA_AS,0.0138531,0.00304836,0.0028459,0.00282319,-5.68082e-05,0.00080538,-0.00312668,0.00145992,-0.0107982,-0.0203148,-0.0127358,0.0055955,-0.016947,-0.00274322,0.00117732,-0.0024747,0.0113406,-0.000948462,0.00162582,-0.00695531,hspLAEAJapan,Japan,East_Asia,East_Asia_Japan
HEL_AA0238AA_AS,0.0139541,0.00332711,0.00357968,0.00210913,-0.00141635,-0.000153757,-0.00326666,0.00118648,-0.0116767,-0.0171531,-0.014538,0.0088453,-0.0165931,-0.0042168,-0.0029488,0.0003157,0.00589305,-0.000566166,0.00252915,-0.011944,hspLAEAJapan,Japan,East_Asia,East_Asia_Japan
HEL_AA0440AA_AS,0.0135653,0.00226004,0.00360706,0.00346311,-0.00060317,0.000713124,-0.00301335,0.000291228,-0.0147553,-0.0207253,-0.0189601,0.0102282,-0.017663,-0.00614318,-0.00132252,-0.000139712,0.0068922,-0.000253328,-0.000272798,-0.00913446,hspLAEAJapan,Japan,East_Asia,East_Asia_Japan
HEL_AA0168AA_AS,0.0141299,0.00326795,0.003822,0.00278621,-0.00055986,-0.000325315,-0.00289984,0.00112293,-0.0138716,-0.0204655,-0.0153252,0.00713749,-0.0185567,-0.00345408,0.000108667,-0.00244716,0.0127051,-0.00498429,0.00150861,-0.0112767,hspLAEAJapan,Japan,East_Asia,East_Asia_Japan
HEL_AA0243AA_AS,0.0141176,0.00341645,0.00356905,0.00408618,-0.00105512,-0.000622763,-0.00164694,0.000313983,-0.0148965,-0.0181888,-0.0138104,0.00629644,-0.0145328,-0.00111104,-0.00240732,0.000312641,0.00398036,-0.000872755,0.000759422,-0.0107674,hspLAEAJapan,Japan,East_Asia,East_Asia_Japan
HEL_AA0169AA_AS,0.0131484,0.00303288,0.00469969,0.00254508,-0.000449231,-0.000223006,-0.00416533,0.000872946,-0.0106423,-0.0150489,-0.0137459,0.00619022,-0.0149103,0.00047137,-0.000421668,3.7176e-06,0.00542482,-0.00150442,-0.00478991,-0.00912941,hspLAEAJapan,Japan,East_Asia,East_Asia_Japan
HEL_AA0246AA_AS,0.0138863,0.00302681,0.00353713,0.00278796,-0.00148329,0.000292023,-0.00326267,0.000768134,-0.0119024,-0.016924,-0.0148521,0.00568671,-0.0172051,-0.0016557,-0.0018457,-0.000222251,0.0105856,-0.00130615,0.00230448,-0.009142,hspLAEAJapan,Japan,East_Asia,East_Asia_Japan
HEL_AA0171AA_AS,0.0143492,0.00351742,0.00297399,0.00326731,-0.00108495,-0.000413752,-0.00410722,0.00163186,-0.0157272,-0.0240652,-0.0207143,0.0116524,-0.0236428,-0.00704703,-0.00461939,-0.00214314,0.0138367,0.000156617,0.00192528,-0.0211832,hspLAEAJapan,Japan,East_Asia,East_Asia_Japan
HEL_AA0170AA_AS,0.0135917,0.00314392,0.00267349,0.00281531,0.000891781,0.000730061,-0.0022239,-0.000859012,-0.0119002,-0.022759,-0.014911,0.0201492,-0.0172553,-0.0090547,-0.00186005,0.00428685,0.0134944,-0.0019931,0.00366627,-0.0179243,hspLAEAJapan,Japan,East_Asia,East_Asia_Japan
HEL_AA0248AA_AS,0.0139961,0.00375332,0.00297538,0.00189126,-0.00233143,0.000868585,-0.00460316,0.00103396,-0.0134438,-0.0160785,-0.0168047,0.0117274,-0.0157921,-0.00163696,-0.00185843,-0.00169788,0.0081855,-0.00393849,0.00339487,-0.00715845,hspLAEAJapan,Japan,East_Asia,East_Asia_Japan
HEL_AA0172AA_AS,0.0140102,0.00354961,0.00374666,0.00379994,-0.00181088,0.000227605,-0.00401425,0.000287739,-0.01409,-0.0233884,-0.0223869,0.00869738,-0.0234139,-0.00670734,-0.00218881,-0.00325472,0.0131816,-0.00176301,0.00225776,-0.0158466,hspLAEAJapan,Japan,East_Asia,East_Asia_Japan
HEL_AA0239AA_AS,0.0136396,0.00286553,0.00320148,0.00264658,-0.000917853,-1.93855e-05,-0.00287271,0.00163657,-0.0133944,-0.0205108,-0.0157222,0.00782607,-0.0193541,-0.00301961,-0.00106525,0.00187214,0.0103278,-0.00368027,0.00350801,-0.0119546,hspLAEAJapan,Japan,East_Asia,East_Asia_Japan
HEL_AA0179AA_AS,0.0142125,0.003818,0.00357439,0.00307251,-0.00086806,0.000445647,-0.00205681,0.000929799,-0.0168875,-0.0227636,-0.0209214,0.00982367,-0.0220861,-0.00465761,-0.00370116,-0.000279568,0.00900564,-0.0020448,0.00189738,-0.0152838,hspLAEAJapan,Japan,East_Asia,East_Asia_Japan
GCA_000172935.1,0.0138871,0.00334488,0.00370498,0.00218708,-0.000807142,-0.000315998,-0.00351496,0.00257459,-0.0107119,-0.0176438,-0.016369,0.00764103,-0.0132227,-0.00485934,-0.00258779,-0.00135356,0.00813821,-0.00653681,0.00228935,-0.00803801,hspLAEAJapan,Japan,East_Asia,East_Asia_Japan
HEL_AA0349AA_AS,0.0140508,0.00377707,0.00299394,0.00248053,-0.00114394,-9.15745e-05,-0.0026639,0.00163771,-0.0137234,-0.0198038,-0.0160913,0.00748497,-0.0160913,-0.00253463,-0.00309985,0.00026058,0.00603688,-0.00231282,0.00178797,-0.0104202,hspLAEAJapan,Japan,East_Asia,East_Asia_Japan
HEL_AA0350AA_AS,0.0140163,0.0029727,0.00382737,0.00291282,-0.00087088,6.52499e-05,-0.00345032,-0.000433449,-0.012315,-0.0182564,-0.015027,0.00837431,-0.0140985,-0.000978879,-0.00301789,-0.00102868,0.00691758,-0.000262907,-0.000148406,-0.00908983,hspLAEAJapan,Japan,East_Asia,East_Asia_Japan
HEL_CA6246AA_AS,0.01317,0.00155511,0.00318014,0.0039171,-0.000681486,0.000411725,-0.00155426,0.00397512,-0.0140184,-0.0167602,-0.0168112,0.00162694,-0.0168116,-0.00610162,0.000934767,0.0025622,0.00617388,0.000966924,0.00066897,-0.00540233,hspLAEAJapan,Japan,East_Asia,East_Asia_Japan
HEL_CA6228AA_AS,0.0140411,0.00345026,0.00381226,0.00349503,-0.00117143,0.000996563,-0.00331267,0.000960123,-0.0169844,-0.0229939,-0.0202569,0.00977966,-0.02259,-0.00536617,-0.00134048,-0.000371903,0.00987708,-0.0028613,0.00144273,-0.016101,hspLAEAJapan,Japan,East_Asia,East_Asia_Japan
HEL_CA5861AA_AS,0.0137516,0.00308652,0.00390085,0.00296467,-0.00130773,-0.00111988,-0.00333804,0.00146052,-0.0139397,-0.0200347,-0.0167055,0.00660122,-0.0171436,-0.00433364,-0.000865572,0.00181526,0.00882924,-0.00167117,0.00159136,-0.0142984,hspLAEAJapan,Japan,East_Asia,East_Asia_Japan
HEL_CA5914AA_AS,0.0140173,0.00441977,0.00344552,0.00331789,-0.00212388,0.000513751,-0.00401794,0.00234063,-0.0147675,-0.0211004,-0.0204443,0.0110639,-0.0184385,-0.00645278,-0.00192804,-0.000688225,0.0105112,-0.00342821,0.00212022,-0.0103091,hspLAEAJapan,Japan,East_Asia,East_Asia_Japan
HEL_CA3151AA_AS,0.0141154,0.00309972,0.00385046,0.00296464,0.000205006,0.000463765,-0.00287096,-0.000949149,-0.0174304,-0.026846,-0.0259168,0.0135789,-0.0285229,-0.00611946,-0.00099922,-0.00379846,0.0157203,-0.00359722,0.00445197,-0.0237006,hspLAEAJapan,Japan,East_Asia,East_Asia_Japan
HEL_CA5121AA_AS,0.0133987,0.00220349,0.00353438,0.00314907,-0.000298688,0.000289393,-0.00305469,-0.000862139,-0.0161541,-0.021345,-0.018521,0.011706,-0.0199787,-0.00407742,-0.00185198,2.1504e-05,0.0107062,-5.56333e-05,0.00212289,-0.010116,hspLAEAJapan,Japan,East_Asia,East_Asia_Japan
HEL_CA3217AA_AS,0.0138499,0.00299472,0.00382656,0.00320967,0.00129002,0.000246758,-0.00151874,-1.90715e-06,-0.0130906,-0.0224579,-0.0171058,0.00975728,-0.0167855,-0.00724593,-0.0015464,0.000729804,0.0105779,-0.00229515,0.00395666,-0.017038,hspLAEAJapan,Japan,East_Asia,East_Asia_Japan
HEL_CA5841AA_AS,0.0141231,0.00328143,0.00320171,0.0034504,-0.00141149,5.02745e-05,-0.00304425,-2.91203e-05,-0.0148078,-0.0193916,-0.0190921,0.0108232,-0.0188402,-0.00408418,-0.00217497,0.000357084,0.0078052,-0.00186387,-0.000439721,-0.0110224,hspLAEAJapan,Japan,East_Asia,East_Asia_Japan
HEL_CA3202AA_AS,0.01413,0.003304,0.00347478,0.00337708,-0.000446218,0.000820238,-0.0047265,0.0020092,-0.0179995,-0.0243092,-0.0242589,0.008582,-0.0266646,-0.00611326,0.00109087,-0.00300559,0.0160162,-0.0040597,0.00406476,-0.0228262,hspLAEAJapan,Japan,East_Asia,East_Asia_Japan
HEL_CA5271AA_AS,0.0129818,0.00174157,0.00313683,0.00371191,0.000287725,-5.48441e-05,-0.00376107,0.00108106,-0.0146798,-0.0238812,-0.0224487,0.0115929,-0.0227703,-0.00791733,-0.00175431,-0.00126357,0.0129232,-0.00225327,0.000142767,-0.0104259,hspLAEAJapan,Japan,East_Asia,East_Asia_Japan
HEL_CA5747AA_AS,0.0140904,0.00347884,0.00359181,0.0028018,-0.00188165,0.000378041,-0.00493792,0.00103811,-0.0155965,-0.0226758,-0.0222405,0.0144464,-0.0193936,-0.00552507,-0.00206637,-0.00270854,0.0103625,-0.00118543,0.000366442,-0.014544,hspLAEAJapan,Japan,East_Asia,East_Asia_Japan
HEL_CA5840AA_AS,0.0136536,0.00313433,0.00358831,0.00336418,-0.0010928,0.000774061,-0.00525958,0.0016355,-0.0152061,-0.0199561,-0.0177027,0.010648,-0.0224166,-0.00720646,-0.000505513,-0.00103658,0.00989576,-0.00312952,0.00245735,-0.0145576,hspLAEAJapan,Japan,East_Asia,East_Asia_Japan
HEL_CA5125AA_AS,0.0136585,0.00312888,0.00379582,0.00319991,-0.0014075,0.000725721,-0.00293673,0.00211603,-0.0167337,-0.020215,-0.0160754,0.011338,-0.0205996,-0.00543763,-0.00439399,-0.0015156,0.0096586,-0.00317045,0.0021327,-0.0117985,hspLAEAJapan,Japan,East_Asia,East_Asia_Japan
HEL_CA5746AA_AS,0.0143602,0.0034979,0.00377613,0.00326865,0.000165588,0.0014183,-0.00472416,0.000201457,-0.0139888,-0.0238335,-0.0193345,0.0170392,-0.0197519,-0.00557301,-0.00267512,0.0012425,0.0133928,-0.00567381,-0.000776041,-0.0184237,hspLAEAJapan,Japan,East_Asia,East_Asia_Japan
HEL_CA3174AA_AS,0.0137599,0.00343826,0.00304685,0.00209553,0.000422421,0.000449339,-0.00273918,0.000444359,-0.0136887,-0.0214637,-0.0181005,0.0116556,-0.0218312,-0.00257581,-0.000601952,0.00019555,0.0113966,-0.00211753,0.00327246,-0.0154727,hspLAEAJapan,Japan,East_Asia,East_Asia_Japan
HEL_CA5919AA_AS,0.0140301,0.00308669,0.00366759,0.00326167,-0.00223165,0.000593834,-0.00363637,0.000304036,-0.0113947,-0.0166419,-0.0166708,0.00627285,-0.0180562,-0.00574164,-0.00214628,-0.000965578,0.00857671,-0.00466701,0.00149386,-0.00961807,hspLAEAJapan,Japan,East_Asia,East_Asia_Japan
HEL_CA3176AA_AS,0.0141645,0.00302392,0.00438201,0.00331504,-0.000526799,0.000980488,-0.00488794,0.000329998,-0.0161684,-0.0253386,-0.0212329,0.0128434,-0.0251238,-0.00686865,-0.000206859,-0.000156564,0.0139992,-0.00269424,0.00279913,-0.022001,hspLAEAJapan,Japan,East_Asia,East_Asia_Japan
HEL_CA5889AA_AS,0.0139055,0.00309127,0.00320206,0.0032233,-0.0013313,-0.000716138,-0.00277477,0.000877419,-0.0138124,-0.0177948,-0.0161626,0.0070359,-0.017841,-0.000544046,-0.00296194,-0.00210426,0.0114044,-0.00329565,0.000207142,-0.0105424,hspLAEAJapan,Japan,East_Asia,East_Asia_Japan
HEL_CA3167AA_AS,0.0137863,0.00299821,0.00405718,0.00346415,-0.000678839,0.000253495,-0.00333349,-0.000408817,-0.0165768,-0.0246677,-0.0230778,0.00942525,-0.0278934,-0.00783492,0.000160391,-0.00130519,0.0166795,-0.00282064,0.0029639,-0.0221098,hspLAEAJapan,Japan,East_Asia,East_Asia_Japan
HEL_CA5185AA_AS,0.013937,0.00316031,0.00273896,0.00315219,-0.00109079,-0.000571282,-0.00559926,0.00172132,-0.0140605,-0.0213141,-0.021424,0.0102632,-0.0205053,-0.00638227,-0.00248536,-0.00132179,0.0107871,-0.00444251,0.00208511,-0.0150414,hspLAEAJapan,Japan,East_Asia,East_Asia_Japan
HEL_CA3140AA_AS,0.0142719,0.00389769,0.00474887,0.00273327,0.000250132,0.000770973,-0.00329717,0.000787443,-0.0179766,-0.0278003,-0.0252433,0.0119783,-0.0275217,-0.0068058,-0.000396072,0.000957434,0.0173422,-0.00556066,0.00214277,-0.0220399,hspLAEAJapan,Japan,East_Asia,East_Asia_Japan
HEL_CA3185AA_AS,0.0139006,0.00291939,0.00416595,0.00255443,-0.00151604,0.00076087,-0.00435275,0.00171973,-0.0178048,-0.0264979,-0.0246979,0.0111903,-0.027535,-0.00575202,-0.00048373,-0.000626787,0.017843,-0.00446376,0.00209921,-0.0202056,hspLAEAJapan,Japan,East_Asia,East_Asia_Japan
HEL_CA3136AA_AS,0.0139793,0.00313475,0.00415039,0.00330315,-0.00034792,0.000331105,-0.00438568,-6.56132e-05,-0.0185859,-0.0271429,-0.0222876,0.0109587,-0.029079,-0.00599502,0.00108518,-0.000769197,0.0176376,-0.00498255,0.00462641,-0.0206457,hspLAEAJapan,Japan,East_Asia,East_Asia_Japan
HEL_CA5276AA_AS,0.0144134,0.00357956,0.00323173,0.0031599,-0.000758429,-0.00056197,-0.00317932,0.000999565,-0.0157918,-0.0228948,-0.0246116,0.0101256,-0.026026,-0.00611473,-0.000936603,-0.000660155,0.0146953,-0.00703505,-0.000731138,-0.0177272,hspLAEAJapan,Japan,East_Asia,East_Asia_Japan
HEL_CA5915AA_AS,0.0141143,0.00350053,0.00380948,0.00394836,-0.00156194,0.0002438,-0.00493192,0.000772411,-0.016241,-0.0233532,-0.0205865,0.0113947,-0.0227757,-0.00737308,-0.00201736,0.00138345,0.0129074,-0.00129042,-0.000251646,-0.0184194,hspLAEAJapan,Japan,East_Asia,East_Asia_Japan
HEL_CA5277AA_AS,0.0140771,0.00354144,0.00372351,0.00288579,-0.00186598,0.000739342,-0.00530446,0.00221701,-0.0186737,-0.0243515,-0.0258116,0.0161778,-0.0233938,-0.00824037,-0.00265571,-0.000607469,0.017055,-0.00491481,0.00140553,-0.0231494,hspLAEAJapan,Japan,East_Asia,East_Asia_Japan
HEL_CA5748AA_AS,0.0139572,0.00320299,0.00383988,0.00263085,-0.00139853,-0.000523566,-0.00325849,0.00120464,-0.0149491,-0.0206611,-0.0180193,0.01175,-0.0207696,-0.00377035,-0.001336,-0.0003311,0.0110964,-0.00172013,4.74144e-05,-0.0135819,hspLAEAJapan,Japan,East_Asia,East_Asia_Japan
HEL_CA3134AA_AS,0.0136525,0.00285514,0.00465358,0.00372323,0.000482823,0.000495462,-0.00431986,-0.000251964,-0.0166921,-0.0285083,-0.0243002,0.0126612,-0.0275065,-0.00696341,0.000340981,-0.00116026,0.017999,-0.0031096,0.00517682,-0.0232263,hspLAEAJapan,Japan,East_Asia,East_Asia_Japan
HEL_CA6214AA_AS,0.0124292,0.00104535,0.00278548,0.00419234,0.00158494,0.000909967,-0.00416264,0.00215381,-0.0168487,-0.0224563,-0.0136571,0.00824321,-0.0200258,-0.00972772,-0.00235386,0.00539497,0.010638,0.00559622,0.00496758,-0.0046285,hspLAEAJapan,Japan,East_Asia,East_Asia_Japan
HEL_CA5132AA_AS,0.014369,0.002968,0.0035969,0.00363049,-0.00191821,0.000946444,-0.00457314,0.00229961,-0.0173979,-0.0251193,-0.0270259,0.0133897,-0.0228304,-0.00768818,-0.0021077,-0.00121883,0.0182497,-0.00670538,0.00385683,-0.0242117,hspLAEAJapan,Japan,East_Asia,East_Asia_Japan
HEL_CA5745AA_AS,0.0144595,0.00366464,0.00391279,0.00359204,-0.000636625,-0.000299597,-0.00468366,0.00129666,-0.0158127,-0.0214036,-0.0210095,0.0133427,-0.0242982,-0.00702864,0.000784107,0.000157041,0.0133274,-0.00313679,-0.0009656,-0.0173898,hspLAEAJapan,Japan,East_Asia,East_Asia_Japan
HEL_CA5120AA_AS,0.0141078,0.00343564,0.00401562,0.00381858,-0.00180851,0.000376203,-0.00468569,0.000920195,-0.0144406,-0.0196263,-0.0195657,0.0123846,-0.0202542,-0.00424839,-0.000900712,0.000848879,0.0129665,-0.00239053,0.000494689,-0.0096771,hspLAEAJapan,Japan,East_Asia,East_Asia_Japan
HEL_CA5884AA_AS,0.0138007,0.00295428,0.00363817,0.00331309,-0.00146017,0.000659978,-0.00401216,2.63373e-05,-0.0114277,-0.013103,-0.0153699,0.00739368,-0.012291,-0.00243633,-0.00248227,-0.000367689,0.00270131,-0.000775571,-0.00120395,-0.0096016,hspLAEAJapan,Japan,East_Asia,East_Asia_Japan
HEL_CA5122AA_AS,0.0133508,0.00291959,0.00336179,0.00339084,-0.000784323,0.000687785,-0.00300525,-7.35028e-05,-0.0109528,-0.0169012,-0.0144599,0.00590603,-0.0166468,-0.000425246,-0.00115964,-0.00164755,0.00509349,-0.00311449,0.0010849,-0.00876986,hspLAEAJapan,Japan,East_Asia,East_Asia_Japan
